cabang,Omset Jan25,Omset Mei26,Growth,latitude_cabang,longitude_cabang,Persen Growth,Kategori,lama_buka_bulan,Kategori_By_StdDev,Kategori_By_Percentile,Kategori_Atasan,Kategori_Hibrida,Kategori_Baru,Z_Score,Kategori_ZScore,Kategori_IQR
BDG023,0,279600000,279600000,-6.961196,107.666689,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
KWG064,0,279550000,279550000,-6.309386,107.296685,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBI081,0,278950000,278950000,-6.69067227,106.8450808,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
WNG003,58350000,277350000,219000000,-7.807189,110.923187,3.753213368,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,0.5441331145118323,Baik,Extreme High
CKG025,285300000,276200000,-9100000,-6.284678,106.906232,-0.03189624956,Kurang Baik,88,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19188291161452156,Sedang,Rendah
SGN002,101250000,275450000,174200000,-7.490316,110.920746,1.720493827,Sangat Baik,23,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.14887001516713014,Sedang,Tinggi
TGR042,289700000,275000000,-14700000,-6.084523,106.54438,-0.05074214705,Kurang Baik,40,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19554750365566725,Sedang,Rendah
SNG019,243800000,271900000,28100000,-6.650354,107.720165,0.1152584085,Baik,29,Sedang,Sedang,Baik,Sedang,Sedang,-0.16326863155540863,Sedang,Sedang
BKS021,420200000,271850000,-148350000,-6.297309,106.970605,-0.3530461685,Jelek,93,Sedang,Rendah,Jelek,Rendah,Rendah,-0.2543306373111401,Sedang,Rendah
SBR041,222450000,271450000,49000000,-6.830429,108.624657,0.2202742189,Baik,24,Sedang,Sedang,Baik,Sedang,Sedang,-0.14284826668870437,Sedang,Sedang
DPK048,109750000,270100000,160350000,-6.446023,106.836436,1.461047836,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.09842064207517455,Sedang,Tinggi
DPK034,381150000,269100000,-112050000,-6.398289,106.771982,-0.2939787485,Kurang Baik,62,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.24284495469306006,Sedang,Rendah
TGL004,113700000,268400000,154700000,-6.8927,109.126656,1.360598065,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.0788881453322185,Sedang,Tinggi
BDG013,285250000,266500000,-18750000,-6.889952,107.556681,-0.0657318142,Kurang Baik,34,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.1984622502187567,Sedang,Rendah
GGP036,0,266200000,266200000,-6.210979,106.780588,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SGN001,160700000,265900000,105200000,-7.395666,110.820351,0.6546359676,Sangat Baik,24,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.058386456997297144,Sedang,Sedang
TSM012,85050000,264950000,179900000,-7.315754,108.21616,2.115226337,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.2256259040970697,Sedang,Extreme High
SBM025,0,262500000,262500000,-6.90492621,106.8924184,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBI072,87400000,261400000,174000000,-6.519598,106.807938,1.990846682,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.2014402321737609,Sedang,Extreme High
KYB037,99950000,260850000,160900000,-6.23772882,106.7631525,1.609804902,Sangat Baik,16,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.1273465109767243,Sedang,Tinggi
CBN008,229300000,260450000,31150000,-6.744559,108.563239,0.1358482338,Baik,26,Sedang,Sedang,Baik,Sedang,Sedang,-0.1592649320784802,Sedang,Sedang
CBI034,344350000,258900000,-85450000,-6.44925,106.699102,-0.2481486859,Kurang Baik,56,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.23393328133081848,Sedang,Rendah
CKG053,86700000,258600000,171900000,-6.183118,106.933502,1.982698962,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.19985590487487118,Sedang,Extreme High
CLP004,189550000,257000000,67450000,-7.581865,108.754003,0.3558427855,Sangat Baik,35,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.11648690658603457,Sedang,Sedang
TSM011,137950000,256000000,118050000,-7.332368,108.206068,0.8557448351,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.019280760087113772,Sedang,Tinggi
CBI074,54000000,254950000,200950000,-6.50055,106.784821,3.721296296,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,0.5379268275419526,Baik,Extreme High
KYB035,150050000,253050000,103000000,-6.34747741,106.8206282,0.686437854,Sangat Baik,20,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.0522025679117973,Sedang,Sedang
GRT029,140850000,252600000,111750000,-7.11540421,107.8966009,0.7933972311,Sangat Baik,22,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.03140427575009235,Sedang,Tinggi
KWG059,98950000,252450000,153500000,-6.313868,107.331089,1.55128853,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.11596797985494005,Sedang,Tinggi
CBI071,100000000,251350000,151350000,-6.4591,106.896212,1.5135,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.10861998561067146,Sedang,Tinggi
DMK003,78200000,250650000,172450000,-6.950724,110.69225,2.205242967,Sangat Baik,20,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.2431296725455501,Sedang,Extreme High
TGR041,261950000,250650000,-11300000,-6.073865,106.58935,-0.04313800344,Kurang Baik,42,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19406887499562486,Sedang,Rendah
BBS011,77000000,250550000,173550000,-7.186592,109.024511,2.253896104,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.25259029381453324,Sedang,Extreme High
CKR003,305650000,250300000,-55350000,-6.255452,107.07543,-0.1810894814,Kurang Baik,86,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.22089359313201237,Sedang,Rendah
TGR032,188500000,249800000,61300000,-6.105445,106.583893,0.325198939,Baik,50,Sedang,Sedang,Baik,Sedang,Sedang,-0.12244561436599452,Sedang,Sedang
KLN007,215000000,249600000,34600000,-7.667259,110.752914,0.1609302326,Baik,24,Sedang,Sedang,Baik,Sedang,Sedang,-0.15438772773056955,Sedang,Sedang
RKB003,354400000,248000000,-106400000,-6.373287,106.245528,-0.3002257336,Kurang Baik,49,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.24405968335699146,Sedang,Rendah
TNG023,169650000,247800000,78150000,-6.24778,106.738598,0.4606542882,Sangat Baik,34,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.09610626943045482,Sedang,Sedang
JPA005,0,247400000,247400000,-6.786465,110.723221,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
DPK050,109600000,246300000,136700000,-6.388816,106.815682,1.247262774,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.05685005425165769,Sedang,Tinggi
KLN002,135500000,244900000,109400000,-7.718539,110.576996,0.8073800738,Sangat Baik,26,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.02868530658992358,Sedang,Tinggi
SBR014,226350000,244400000,18050000,-6.718345,108.534386,0.07974375966,Baik,47,Sedang,Sedang,Baik,Rendah,Rendah,-0.17017446873043343,Sedang,Sedang
DPK051,102600000,243800000,141200000,-6.391347,106.804306,1.376218324,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.08192551072393882,Sedang,Tinggi
PWT007,146450000,242700000,96250000,-7.593713,109.311424,0.6572208945,Sangat Baik,31,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.05788381696385168,Sedang,Sedang
CBI033,276050000,242150000,-33900000,-6.537796,106.80667,-0.1228038399,Kurang Baik,58,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.2095599276450114,Sedang,Rendah
SBR027,190300000,237000000,46700000,-6.901999,108.721351,0.2454019968,Baik,28,Sedang,Sedang,Baik,Sedang,Sedang,-0.13796216057712876,Sedang,Sedang
CBI066,249950000,236650000,-13300000,-6.420027,106.970498,-0.05321064213,Kurang Baik,20,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.1960275034767729,Sedang,Rendah
GRT032,102050000,236350000,134300000,-7.21115,107.851125,1.316021558,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.07022022634024931,Sedang,Tinggi
TNG035,81250000,235050000,153800000,-6.11387,106.689342,1.892923077,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.18239894938456455,Sedang,Extreme High
PBG001,214700000,234900000,20200000,-7.380714,109.358955,0.09408476945,Baik,32,Sedang,Sedang,Baik,Rendah,Rendah,-0.1673858538413674,Sedang,Sedang
BYL002,0,234650000,234650000,-7.44045575,110.6780665,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CPT028,0,233250000,233250000,-6.325245,106.742379,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
TGL006,15450000,232550000,217100000,-6.872348,109.127738,14.05177994,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,2.5466933595193186,Baik,Extreme High
CKG055,0,232000000,232000000,-6.290409,106.88369,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
PWK015,233550000,231900000,-1650000,-6.50999,107.462057,-0.007064868337,Kurang Baik,33,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.18705443995119297,Sedang,Rendah
TNG033,124450000,231400000,106950000,-6.17054,106.619676,0.8593812776,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.018573652439380077,Sedang,Tinggi
SOR024,187000000,228000000,41000000,-6.973216,107.617786,0.2192513369,Baik,40,Sedang,Sedang,Baik,Sedang,Sedang,-0.1430471664884205,Sedang,Sedang
SOR044,16550000,225250000,208700000,-7.026779,107.79065,12.6102719,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,2.266391564742256,Baik,Extreme High
KRG001,0,224850000,224850000,-7.61522,111.078263,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SBR032,184800000,224850000,40050000,-6.709495,108.530469,0.2167207792,Baik,27,Sedang,Sedang,Baik,Sedang,Sedang,-0.14353923440994032,Sedang,Sedang
TJP026,111250000,224550000,113300000,-6.1294403,106.8431836,1.018426966,Sangat Baik,21,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.012352843059093488,Sedang,Tinggi
GRT034,52550000,223250000,170700000,-7.3606,107.812264,3.248334919,Sangat Baik,16,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.4459593052287709,Sedang,Extreme High
CBN010,245900000,221600000,-24300000,-6.761983,108.54576,-0.0988206588,Kurang Baik,24,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.2048963888229918,Sedang,Rendah
TSM014,0,218300000,218300000,-7.319069,108.224194,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SBM022,129200000,214550000,85350000,-6.814336,106.767258,0.6606037152,Sangat Baik,18,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.05722602617302194,Sedang,Sedang
KWG061,9350000,212500000,203150000,-6.05849,107.412165,21.72727273,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,4.0391958951523526,Extreme,Extreme High
SBR037,202800000,211350000,8550000,-6.740758,108.493797,0.04215976331,Baik,25,Sedang,Sedang,Baik,Rendah,Rendah,-0.1774826913275128,Sedang,Sedang
NPH014,136900000,209600000,72700000,-6.85923,107.566022,0.5310445581,Sangat Baik,19,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.08241885427888075,Sedang,Sedang
SKB008,99450000,207700000,108250000,-6.924807,106.930307,1.088486677,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.025975980904972086,Sedang,Tinggi
KNG015,77300000,200950000,123650000,-6.974675,108.484679,1.599611902,Sangat Baik,16,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.12536447819238922,Sedang,Tinggi
SKH007,91800000,200100000,108300000,-7.689527,110.829559,1.179738562,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.04371994516499117,Sedang,Tinggi
NPH015,3800000,199950000,196150000,-6.93324,107.496912,51.61842105,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,9.85154122348183,Extreme,Extreme High
KNG013,136250000,197700000,61450000,-6.889691,108.493355,0.4510091743,Sangat Baik,25,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.09798176555116962,Sedang,Sedang
KYB027,198700000,197700000,-1000000,-6.322746,106.835586,-0.005032712632,Kurang Baik,53,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.1866592864899761,Sedang,Rendah
KYB034,108250000,191400000,83150000,-6.3461643,106.8259516,0.7681293303,Sangat Baik,22,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.0363176288136582,Sedang,Tinggi
SBM023,99900000,190200000,90300000,-6.865366,106.768355,0.9039039039,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.009916210570322983,Sedang,Tinggi
CBI064,187450000,188750000,1300000,-6.437103,106.922798,0.006935182715,Baik,20,Sedang,Rendah,Baik,Rendah,Rendah,-0.18433212462033563,Sedang,Rendah
PML010,12500000,187200000,174700000,-6.898634,109.383371,13.976,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,2.5319579209364735,Baik,Extreme High
NPH017,0,183400000,183400000,-6.82843,107.644905,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SOR047,0,182850000,182850000,-6.93204561,107.5436659,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBI073,72050000,182300000,110250000,-6.46424796,107.066314,1.53018737,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.11186485114822953,Sedang,Tinggi
DPK053,1350000,176950000,175600000,-6.4065532,106.7893282,130.0740741,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,25.107273241682382,Extreme,Extreme High
KWG063,0,176650000,176650000,-6.400221,107.443731,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
NPH005,176550000,175450000,-1100000,-6.884587,107.503834,-0.006230529595,Kurang Baik,36,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.18689220246076965,Sedang,Rendah
TGL005,52550000,173300000,120750000,-6.877574,109.136271,2.297811608,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.2611296805180159,Sedang,Extreme High
CKG056,0,172350000,172350000,-6.307618,106.888783,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
PML005,203700000,167500000,-36200000,-6.893887,109.412315,-0.177712322,Kurang Baik,32,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.22023690318315284,Sedang,Rendah
CBI063,116800000,166900000,50100000,-6.4411431,107.0561114,0.4289383562,Sangat Baik,21,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.10227344464969763,Sedang,Sedang
CKR042,0,165750000,165750000,-6.171877,106.996602,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBN012,0,163950000,163950000,-6.71216569,108.5506917,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CLG008,124500000,160100000,35600000,-6.019024,106.055611,0.2859437751,Baik,20,Sedang,Sedang,Baik,Sedang,Sedang,-0.13007879613821532,Sedang,Sedang
CBI041,245200000,154750000,-90450000,-6.473839,106.722078,-0.3688825449,Jelek,54,Sedang,Rendah,Jelek,Rendah,Rendah,-0.25741002681470826,Sedang,Rendah
PML007,54400000,149750000,95350000,-6.895051,109.454939,1.752757353,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.15514367025103548,Sedang,Tinggi
BBS012,39300000,149500000,110200000,-7.035269,108.995525,2.804071247,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.35957206272969455,Sedang,Extreme High
SBR040,185700000,145450000,-40250000,-6.706287,108.507108,-0.2167474421,Kurang Baik,23,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.22782729735353027,Sedang,Rendah
TJP029,0,111800000,111800000,-6.108197,106.720108,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
